ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,PNT
126,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
126,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
126,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
126,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
126,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,226
127,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,
127,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,194
127,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,
127,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
127,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,257
127,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,
127,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,
127,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,
127,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
127,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,219
128,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,329
128,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,45
128,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,92
128,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,
128,ondarere,-17.418725,13.442026,okanguati,-17.43125,13.2724,274
128,ondarere,-17.418725,13.442026,otjimuhaka,-17.3293611,13.8339722,73
128,ondarere,-17.418725,13.442026,ongokua,-16.656,13.423,357
128,ondarere,-17.418725,13.442026,ehomba,-17.4963889,13.8186389,80
128,ondarere,-17.418725,13.442026,ruacana,-17.434674,14.386568,
128,ondarere,-17.418725,13.442026,omangete,-17.500971,13.38364,208
129,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,325
129,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,110
129,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,163
129,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,
129,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,291
129,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,99
129,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,1
129,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,126
129,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,106
129,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194
