ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,Bearing_Indicated,Bearing_Actual,Bearing_Difference,Distance_Meters
92,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,,73.94188,,25130.32
92,okau,-17.3923,13.606783,ongokua,-16.656,13.423,335,346.4698,11.46985,83802.48
92,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
92,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
92,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
93,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
93,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,168,161.9184,-6.081573,77045.01
93,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,95,73.18396,-21.81604,19298.63
93,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
93,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,,263.032,,35788.93
93,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,95,73.94188,-21.05812,25130.32
93,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
93,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
93,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
93,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
94,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,,318.1695,,57897.14
94,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,131,161.9184,30.91843,77045.01
94,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,92,73.18396,-18.81604,19298.63
94,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
94,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,,263.032,,35788.93
94,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,76,73.94188,-2.058121,25130.32
94,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
94,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
94,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
94,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,,243.0645,,26581.13
95,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,284,318.1695,34.16946,57897.14
95,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,160,161.9184,1.918427,77045.01
95,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,74,73.18396,-0.81604,19298.63
95,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
95,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254,263.032,9.031982,35788.93
95,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,65,73.94188,8.941879,25130.32
95,okau,-17.3923,13.606783,ongokua,-16.656,13.423,328,346.4698,18.46985,83802.48
95,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,126,117.1381,-8.861938,25282.81
95,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
95,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,238,243.0645,5.064545,26581.13
96,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,309,318.1695,9.169464,57897.14
96,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,184,161.9184,-22.08157,77045.01
96,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,83,73.18396,-9.81604,19298.63
96,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
96,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,269,263.032,-5.968018,35788.93
96,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,80,73.94188,-6.058121,25130.32
96,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
96,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,114,117.1381,3.138062,25282.81
96,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
96,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,218,243.0645,25.06454,26581.13
97,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,309,318.1695,9.169464,57897.14
97,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,178,161.9184,-16.08157,77045.01
97,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,71,73.18396,2.18396,19298.63
97,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
97,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,264,263.032,-0.9680176,35788.93
97,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,114,73.94188,-40.05812,25130.32
97,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
97,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,114,117.1381,3.138062,25282.81
97,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
97,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,235,243.0645,8.064545,26581.13
98,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,335,318.1695,-16.83054,57897.14
98,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,188,161.9184,-26.08157,77045.01
98,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,88,73.18396,-14.81604,19298.63
98,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,,276.3727,,124550.1
98,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,257,263.032,6.031982,35788.93
98,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,99,73.94188,-25.05812,25130.32
98,okau,-17.3923,13.606783,ongokua,-16.656,13.423,,346.4698,,83802.48
98,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,,117.1381,,25282.81
98,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,,93.35631,,82984.38
98,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,209,243.0645,34.06454,26581.13
99,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,9,330.5305,-38.46945,51778.55
99,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,175,152.6015,-22.39848,80355.16
99,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,102,76.6691,-25.3309,32464.57
99,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
99,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,290,263.8769,-26.12311,22543.18
99,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,77,76.64096,-0.3590393,38303.5
99,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,21,355.5836,-25.41644,83651.89
99,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,120,105.1386,-14.86141,36884.8
99,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
99,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,,226.3314,,14643.75
100,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,,330.5305,,51778.55
100,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,,152.6015,,80355.16
100,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,92,76.6691,-15.3309,32464.57
100,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
100,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,264,263.8769,-0.1231079,22543.18
100,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
100,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
100,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,138,105.1386,-32.86141,36884.8
100,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
100,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,,226.3314,,14643.75
101,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,314,330.5305,16.53055,51778.55
101,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,176,152.6015,-23.39848,80355.16
101,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
101,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
101,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,273,263.8769,-9.123108,22543.18
101,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
101,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
101,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
101,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
101,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,229,226.3314,-2.66861,14643.75
102,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,355,330.5305,-24.46945,51778.55
102,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,122,152.6015,30.60152,80355.16
102,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,94,76.6691,-17.3309,32464.57
102,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,231,278.1349,47.13495,111783.6
102,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,234,263.8769,29.87689,22543.18
102,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,86,76.64096,-9.359039,38303.5
102,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,60,355.5836,-64.41644,83651.89
102,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,85,105.1386,20.13859,36884.8
102,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,82,91.78935,9.789352,95998.51
102,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194,226.3314,32.33139,14643.75
103,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,305,330.5305,25.53055,51778.55
103,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,194,152.6015,-41.39848,80355.16
103,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
103,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
103,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,269,263.8769,-5.123108,22543.18
103,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
103,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
103,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
103,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
103,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,234,226.3314,-7.66861,14643.75
104,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,347,330.5305,-16.46945,51778.55
104,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,170,152.6015,-17.39848,80355.16
104,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
104,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
104,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,280,263.8769,-16.12311,22543.18
104,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
104,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,354,355.5836,1.583557,83651.89
104,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
104,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
104,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,,226.3314,,14643.75
105,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,312,330.5305,18.53055,51778.55
105,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,152,152.6015,0.6015167,80355.16
105,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,106,76.6691,-29.3309,32464.57
105,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
105,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,252,263.8769,11.87689,22543.18
105,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,98,76.64096,-21.35904,38303.5
105,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,345,355.5836,10.58356,83651.89
105,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,140,105.1386,-34.86141,36884.8
105,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
105,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,232,226.3314,-5.66861,14643.75
106,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,304,330.5305,26.53055,51778.55
106,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,184,152.6015,-31.39848,80355.16
106,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,118,76.6691,-41.3309,32464.57
106,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
106,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,257,263.8769,6.876892,22543.18
106,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
106,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,349,355.5836,6.583557,83651.89
106,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
106,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
106,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,234,226.3314,-7.66861,14643.75
107,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,282,330.5305,48.53055,51778.55
107,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,172,152.6015,-19.39848,80355.16
107,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,83,76.6691,-6.330902,32464.57
107,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
107,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,269,263.8769,-5.123108,22543.18
107,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,89,76.64096,-12.35904,38303.5
107,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,18,355.5836,-22.41644,83651.89
107,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,103,105.1386,2.138588,36884.8
107,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,86,91.78935,5.789352,95998.51
107,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,238,226.3314,-11.66861,14643.75
108,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,,330.5305,,51778.55
108,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,182,152.6015,-29.39848,80355.16
108,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
108,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
108,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,275,263.8769,-11.12311,22543.18
108,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
108,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
108,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
108,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
108,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,249,226.3314,-22.66861,14643.75
109,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,,330.5305,,51778.55
109,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,150,152.6015,2.601517,80355.16
109,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
109,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
109,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,270,263.8769,-6.123108,22543.18
109,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
109,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
109,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
109,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
109,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,189,226.3314,37.33139,14643.75
110,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,310,330.5305,20.53055,51778.55
110,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,176,152.6015,-23.39848,80355.16
110,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,,76.6691,,32464.57
110,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
110,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,265,263.8769,-1.123108,22543.18
110,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,,76.64096,,38303.5
110,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,4,355.5836,-8.416443,83651.89
110,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,,105.1386,,36884.8
110,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
110,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,221,226.3314,5.33139,14643.75
111,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,0,330.5305,-29.46945,51778.55
111,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,239,152.6015,-86.39848,80355.16
111,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,66,76.6691,10.6691,32464.57
111,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,315,278.1349,-36.86505,111783.6
111,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,292,263.8769,-28.12311,22543.18
111,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,63.5,76.64096,13.14096,38303.5
111,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
111,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,87,105.1386,18.13859,36884.8
111,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
111,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,271,226.3314,-44.66861,14643.75
113,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,328,330.5305,2.530548,51778.55
113,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,170,152.6015,-17.39848,80355.16
113,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,85,76.6691,-8.330902,32464.57
113,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
113,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,273.5,263.8769,-9.623108,22543.18
113,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,90,76.64096,-13.35904,38303.5
113,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
113,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,115,105.1386,-9.861412,36884.8
113,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,105,91.78935,-13.21065,95998.51
113,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,250,226.3314,-23.66861,14643.75
114,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,,330.5305,,51778.55
114,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,175,152.6015,-22.39848,80355.16
114,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,96,76.6691,-19.3309,32464.57
114,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
114,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,103,263.8769,160.8769,22543.18
114,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,100,76.64096,-23.35904,38303.5
114,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
114,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,106,105.1386,-0.861412,36884.8
114,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,105,91.78935,-13.21065,95998.51
114,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,,226.3314,,14643.75
115,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,356.5,330.5305,-25.96945,51778.55
115,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,153,152.6015,-0.3984833,80355.16
115,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,98,76.6691,-21.3309,32464.57
115,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
115,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,290,263.8769,-26.12311,22543.18
115,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,81,76.64096,-4.359039,38303.5
115,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,,355.5836,,83651.89
115,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,115,105.1386,-9.861412,36884.8
115,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,,91.78935,,95998.51
115,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,165,226.3314,61.33139,14643.75
116,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,346.5,336.552,-9.947998,51030.98
116,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,169,148.8292,-20.17076,81366.93
116,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,,75.9317,,37883.5
116,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,,279.459,,106953.5
116,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,289.5,267.7845,-21.71548,17272.54
116,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,,76.00747,,43722.21
116,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,,359.1486,,85145.69
116,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,,100.9837,,41518.45
116,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,,90.73147,,101114.7
116,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,206,212.9958,6.995804,9988.488
117,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,,336.552,,51030.98
117,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,,148.8292,,81366.93
117,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,,75.9317,,37883.5
117,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,,279.459,,106953.5
117,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,287,267.7845,-19.21548,17272.54
117,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,,76.00747,,43722.21
117,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,,359.1486,,85145.69
117,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,,100.9837,,41518.45
117,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,,90.73147,,101114.7
117,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,215.5,212.9958,-2.504196,9988.488
118,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,,336.552,,51030.98
118,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,159,148.8292,-10.17076,81366.93
118,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,,75.9317,,37883.5
118,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,,279.459,,106953.5
118,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,285,267.7845,-17.21548,17272.54
118,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,,76.00747,,43722.21
118,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,,359.1486,,85145.69
118,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,,100.9837,,41518.45
118,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,,90.73147,,101114.7
118,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,193,212.9958,19.9958,9988.488
119,otjitanga,-17.425283,13.43486,epupa,-17.0021667,13.2441667,325.5,336.552,11.052,51030.98
119,otjitanga,-17.425283,13.43486,opuwo,-18.0539167,13.8326389,176,148.8292,-27.17076,81366.93
119,otjitanga,-17.425283,13.43486,orotumba,-17.3417778,13.7805833,83,75.9317,-7.068298,37883.5
119,otjitanga,-17.425283,13.43486,otjinungua,-17.264,12.4427222,,279.459,,106953.5
119,otjitanga,-17.425283,13.43486,okanguati,-17.43125,13.2724,265,267.7845,2.784515,17272.54
119,otjitanga,-17.425283,13.43486,otjimuhaka,-17.3293611,13.8339722,85,76.00747,-8.992531,43722.21
119,otjitanga,-17.425283,13.43486,ongokua,-16.656,13.423,9,359.1486,-9.85144,85145.69
119,otjitanga,-17.425283,13.43486,ehomba,-17.4963889,13.8186389,98,100.9837,2.983742,41518.45
119,otjitanga,-17.425283,13.43486,ruacana,-17.434674,14.386568,107,90.73147,-16.26853,101114.7
119,otjitanga,-17.425283,13.43486,omangete,-17.500971,13.38364,232.5,212.9958,-19.5042,9988.488
120,otjomia,-17.409635,13.483382,epupa,-17.0021667,13.2441667,324,330.5305,6.530548,51778.55
120,otjomia,-17.409635,13.483382,opuwo,-18.0539167,13.8326389,165,152.6015,-12.39848,80355.16
120,otjomia,-17.409635,13.483382,orotumba,-17.3417778,13.7805833,72,76.6691,4.669098,32464.57
120,otjomia,-17.409635,13.483382,otjinungua,-17.264,12.4427222,,278.1349,,111783.6
120,otjomia,-17.409635,13.483382,okanguati,-17.43125,13.2724,260,263.8769,3.876892,22543.18
120,otjomia,-17.409635,13.483382,otjimuhaka,-17.3293611,13.8339722,72,76.64096,4.640961,38303.5
120,otjomia,-17.409635,13.483382,ongokua,-16.656,13.423,332,355.5836,23.58356,83651.89
120,otjomia,-17.409635,13.483382,ehomba,-17.4963889,13.8186389,106,105.1386,-0.861412,36884.8
120,otjomia,-17.409635,13.483382,ruacana,-17.434674,14.386568,86,91.78935,5.789352,95998.51
120,otjomia,-17.409635,13.483382,omangete,-17.500971,13.38364,194,226.3314,32.33139,14643.75
121,ondarere,-17.418725,13.442026,epupa,-17.0021667,13.2441667,,335.4336,,50677.7
121,ondarere,-17.418725,13.442026,opuwo,-18.0539167,13.8326389,,149.5482,,81600.33
121,ondarere,-17.418725,13.442026,orotumba,-17.3417778,13.7805833,,76.73378,,36972.19
121,ondarere,-17.418725,13.442026,otjinungua,-17.264,12.4427222,,279.009,,107588.5
